Date,key,value
2019-06-02T00:00:00Z,North_26th,385
2019-06-02T00:00:00Z,South_26th,339
2019-06-09T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,850
2019-06-09T00:00:00Z,North_26th,449
2019-06-09T00:00:00Z,South_26th,401
2019-06-16T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,733
2019-06-16T00:00:00Z,North_26th,369
2019-06-16T00:00:00Z,South_26th,364
2019-06-23T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,758
2019-06-23T00:00:00Z,North_26th,359
2019-06-23T00:00:00Z,South_26th,399
2019-06-30T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,631
2019-06-30T00:00:00Z,North_26th,334
2019-06-30T00:00:00Z,South_26th,297
2019-07-07T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,739
2019-07-07T00:00:00Z,North_26th,381
2019-07-07T00:00:00Z,South_26th,358
2019-07-14T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,787
2019-07-14T00:00:00Z,North_26th,416
2019-07-14T00:00:00Z,South_26th,371
2019-07-21T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,1745
2019-07-21T00:00:00Z,North_26th,1349
2019-07-21T00:00:00Z,South_26th,396
2019-07-28T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,932
2019-07-28T00:00:00Z,North_26th,482
2019-07-28T00:00:00Z,South_26th,450
2019-08-04T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,940
2019-08-04T00:00:00Z,North_26th,473
2019-08-04T00:00:00Z,South_26th,467
2019-08-11T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,912
2019-08-11T00:00:00Z,North_26th,486
2019-08-11T00:00:00Z,South_26th,426
2019-08-18T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,791
2019-08-18T00:00:00Z,North_26th,424
2019-08-18T00:00:00Z,South_26th,367
2019-08-25T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,887
2019-08-25T00:00:00Z,North_26th,462
2019-08-25T00:00:00Z,South_26th,425
2019-09-01T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,899
2019-09-01T00:00:00Z,North_26th,464
2019-09-01T00:00:00Z,South_26th,435
2019-09-08T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,769
2019-09-08T00:00:00Z,North_26th,379
2019-09-08T00:00:00Z,South_26th,390
2019-09-15T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,723
2019-09-15T00:00:00Z,North_26th,366
2019-09-15T00:00:00Z,South_26th,357
2019-09-22T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,687
2019-09-22T00:00:00Z,North_26th,348
2019-09-22T00:00:00Z,South_26th,339
2019-09-29T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,746
2019-09-29T00:00:00Z,North_26th,384
2019-09-29T00:00:00Z,South_26th,362
2019-10-06T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,760
2019-10-06T00:00:00Z,North_26th,390
2019-10-06T00:00:00Z,South_26th,370
2019-10-13T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,622
2019-10-13T00:00:00Z,North_26th,319
2019-10-13T00:00:00Z,South_26th,303
2019-10-20T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,596
2019-10-20T00:00:00Z,North_26th,290
2019-10-20T00:00:00Z,South_26th,306
2019-10-27T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,701
2019-10-27T00:00:00Z,North_26th,355
2019-10-27T00:00:00Z,South_26th,346
2019-11-03T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,656
2019-11-03T00:00:00Z,North_26th,317
2019-11-03T00:00:00Z,South_26th,339
2019-11-10T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,1756
2019-11-10T00:00:00Z,North_26th,1656
2019-11-10T00:00:00Z,South_26th,100
2019-11-17T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,1684
2019-11-17T00:00:00Z,North_26th,1631
2019-11-17T00:00:00Z,South_26th,53
2019-11-24T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,1228
2019-11-24T00:00:00Z,North_26th,1179
2019-11-24T00:00:00Z,South_26th,49
2019-12-01T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,1264
2019-12-01T00:00:00Z,North_26th,1027
2019-12-01T00:00:00Z,South_26th,237
2019-12-08T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,506
2019-12-08T00:00:00Z,North_26th,251
2019-12-08T00:00:00Z,South_26th,255
2019-12-15T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,399
2019-12-15T00:00:00Z,North_26th,205
2019-12-15T00:00:00Z,South_26th,194
2019-12-22T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,203
2019-12-22T00:00:00Z,North_26th,98
2019-12-22T00:00:00Z,South_26th,105
2019-12-29T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,301
2019-12-29T00:00:00Z,North_26th,146
2019-12-29T00:00:00Z,South_26th,155
2020-01-05T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,459
2020-01-05T00:00:00Z,North_26th,220
2020-01-05T00:00:00Z,South_26th,239
2020-01-12T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,235
2020-01-12T00:00:00Z,North_26th,105
2020-01-12T00:00:00Z,South_26th,130
2020-01-19T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,403
2020-01-19T00:00:00Z,North_26th,218
2020-01-19T00:00:00Z,South_26th,185
2020-01-26T00:00:00Z,26th Ave SW Greenway at SW Oregon St Total_26th,445
2020-01-26T00:00:00Z,North_26th,230
2020-01-26T00:00:00Z,South_26th,215
2013-12-15T00:00:00Z,Bike East_MTS,476
2013-12-15T00:00:00Z,Bike West_MTS,430
2013-12-15T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,1278
2013-12-15T00:00:00Z,Ped East_MTS,179
2013-12-15T00:00:00Z,Ped West_MTS,193
2013-12-22T00:00:00Z,Bike East_MTS,968
2013-12-22T00:00:00Z,Bike West_MTS,849
2013-12-22T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2522
2013-12-22T00:00:00Z,Ped East_MTS,351
2013-12-22T00:00:00Z,Ped West_MTS,354
2013-12-29T00:00:00Z,Bike East_MTS,1440
2013-12-29T00:00:00Z,Bike West_MTS,1194
2013-12-29T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3517
2013-12-29T00:00:00Z,Ped East_MTS,420
2013-12-29T00:00:00Z,Ped West_MTS,463
2014-01-05T00:00:00Z,Bike East_MTS,919
2014-01-05T00:00:00Z,Bike West_MTS,781
2014-01-05T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2211
2014-01-05T00:00:00Z,Ped East_MTS,254
2014-01-05T00:00:00Z,Ped West_MTS,257
2014-01-12T00:00:00Z,Bike East_MTS,1578
2014-01-12T00:00:00Z,Bike West_MTS,1335
2014-01-12T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3729
2014-01-12T00:00:00Z,Ped East_MTS,412
2014-01-12T00:00:00Z,Ped West_MTS,404
2014-01-19T00:00:00Z,Bike East_MTS,1841
2014-01-19T00:00:00Z,Bike West_MTS,1553
2014-01-19T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,4401
2014-01-19T00:00:00Z,Ped East_MTS,498
2014-01-19T00:00:00Z,Ped West_MTS,509
2014-01-26T00:00:00Z,Bike East_MTS,1556
2014-01-26T00:00:00Z,Bike West_MTS,1260
2014-01-26T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3824
2014-01-26T00:00:00Z,Ped East_MTS,502
2014-01-26T00:00:00Z,Ped West_MTS,506
2014-02-02T00:00:00Z,Bike East_MTS,1108
2014-02-02T00:00:00Z,Bike West_MTS,928
2014-02-02T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2920
2014-02-02T00:00:00Z,Ped East_MTS,467
2014-02-02T00:00:00Z,Ped West_MTS,417
2014-02-09T00:00:00Z,Bike East_MTS,951
2014-02-09T00:00:00Z,Bike West_MTS,789
2014-02-09T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2451
2014-02-09T00:00:00Z,Ped East_MTS,359
2014-02-09T00:00:00Z,Ped West_MTS,352
2014-02-16T00:00:00Z,Bike East_MTS,960
2014-02-16T00:00:00Z,Bike West_MTS,750
2014-02-16T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2244
2014-02-16T00:00:00Z,Ped East_MTS,253
2014-02-16T00:00:00Z,Ped West_MTS,281
2014-02-23T00:00:00Z,Bike East_MTS,1558
2014-02-23T00:00:00Z,Bike West_MTS,1260
2014-02-23T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3647
2014-02-23T00:00:00Z,Ped East_MTS,397
2014-02-23T00:00:00Z,Ped West_MTS,432
2014-03-02T00:00:00Z,Bike East_MTS,1090
2014-03-02T00:00:00Z,Bike West_MTS,981
2014-03-02T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2673
2014-03-02T00:00:00Z,Ped East_MTS,295
2014-03-02T00:00:00Z,Ped West_MTS,307
2014-03-09T00:00:00Z,Bike East_MTS,2105
2014-03-09T00:00:00Z,Bike West_MTS,1703
2014-03-09T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,5097
2014-03-09T00:00:00Z,Ped East_MTS,652
2014-03-09T00:00:00Z,Ped West_MTS,637
2014-03-16T00:00:00Z,Bike East_MTS,1832
2014-03-16T00:00:00Z,Bike West_MTS,1533
2014-03-16T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,4397
2014-03-16T00:00:00Z,Ped East_MTS,522
2014-03-16T00:00:00Z,Ped West_MTS,510
2014-03-23T00:00:00Z,Bike East_MTS,1749
2014-03-23T00:00:00Z,Bike West_MTS,1437
2014-03-23T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,4181
2014-03-23T00:00:00Z,Ped East_MTS,482
2014-03-23T00:00:00Z,Ped West_MTS,513
2014-03-30T00:00:00Z,Bike East_MTS,2349
2014-03-30T00:00:00Z,Bike West_MTS,1949
2014-03-30T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,5606
2014-03-30T00:00:00Z,Ped East_MTS,591
2014-03-30T00:00:00Z,Ped West_MTS,717
2014-04-06T00:00:00Z,Bike East_MTS,3415
2014-04-06T00:00:00Z,Bike West_MTS,2750
2014-04-06T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,8008
2014-04-06T00:00:00Z,Ped East_MTS,900
2014-04-06T00:00:00Z,Ped West_MTS,943
2014-04-13T00:00:00Z,Bike East_MTS,2801
2014-04-13T00:00:00Z,Bike West_MTS,2305
2014-04-13T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,7191
2014-04-13T00:00:00Z,Ped East_MTS,1078
2014-04-13T00:00:00Z,Ped West_MTS,1007
2014-04-20T00:00:00Z,Bike East_MTS,2725
2014-04-20T00:00:00Z,Bike West_MTS,2244
2014-04-20T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,6701
2014-04-20T00:00:00Z,Ped East_MTS,895
2014-04-20T00:00:00Z,Ped West_MTS,837
2014-04-27T00:00:00Z,Bike East_MTS,4131
2014-04-27T00:00:00Z,Bike West_MTS,2798
2014-04-27T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,8871
2014-04-27T00:00:00Z,Ped East_MTS,1026
2014-04-27T00:00:00Z,Ped West_MTS,916
2014-05-04T00:00:00Z,Bike East_MTS,2982
2014-05-04T00:00:00Z,Bike West_MTS,2181
2014-05-04T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,6319
2014-05-04T00:00:00Z,Ped East_MTS,470
2014-05-04T00:00:00Z,Ped West_MTS,686
2014-05-11T00:00:00Z,Bike East_MTS,5763
2014-05-11T00:00:00Z,Bike West_MTS,3785
2014-05-11T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,11939
2014-05-11T00:00:00Z,Ped East_MTS,1211
2014-05-11T00:00:00Z,Ped West_MTS,1180
2014-05-18T00:00:00Z,Bike East_MTS,4074
2014-05-18T00:00:00Z,Bike West_MTS,3091
2014-05-18T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,9118
2014-05-18T00:00:00Z,Ped East_MTS,919
2014-05-18T00:00:00Z,Ped West_MTS,1034
2014-05-25T00:00:00Z,Bike East_MTS,3981
2014-05-25T00:00:00Z,Bike West_MTS,3052
2014-05-25T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,8947
2014-05-25T00:00:00Z,Ped East_MTS,889
2014-05-25T00:00:00Z,Ped West_MTS,1025
2014-06-01T00:00:00Z,Bike East_MTS,4826
2014-06-01T00:00:00Z,Bike West_MTS,3460
2014-06-01T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,10333
2014-06-01T00:00:00Z,Ped East_MTS,944
2014-06-01T00:00:00Z,Ped West_MTS,1103
2014-06-08T00:00:00Z,Bike East_MTS,3753
2014-06-08T00:00:00Z,Bike West_MTS,3016
2014-06-08T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,8084
2014-06-08T00:00:00Z,Ped East_MTS,423
2014-06-08T00:00:00Z,Ped West_MTS,892
2014-06-15T00:00:00Z,Bike East_MTS,3573
2014-06-15T00:00:00Z,Bike West_MTS,2914
2014-06-15T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,7662
2014-06-15T00:00:00Z,Ped East_MTS,451
2014-06-15T00:00:00Z,Ped West_MTS,724
2014-06-22T00:00:00Z,Bike East_MTS,3749
2014-06-22T00:00:00Z,Bike West_MTS,2859
2014-06-22T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,7614
2014-06-22T00:00:00Z,Ped East_MTS,288
2014-06-22T00:00:00Z,Ped West_MTS,718
2014-06-29T00:00:00Z,Bike East_MTS,4669
2014-06-29T00:00:00Z,Bike West_MTS,3396
2014-06-29T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,9711
2014-06-29T00:00:00Z,Ped East_MTS,752
2014-06-29T00:00:00Z,Ped West_MTS,894
2014-07-06T00:00:00Z,Bike East_MTS,5457
2014-07-06T00:00:00Z,Bike West_MTS,3144
2014-07-06T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,10508
2014-07-06T00:00:00Z,Ped East_MTS,1132
2014-07-06T00:00:00Z,Ped West_MTS,775
2014-07-13T00:00:00Z,Bike East_MTS,4736
2014-07-13T00:00:00Z,Bike West_MTS,3128
2014-07-13T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,9465
2014-07-13T00:00:00Z,Ped East_MTS,830
2014-07-13T00:00:00Z,Ped West_MTS,771
2014-07-20T00:00:00Z,Bike East_MTS,4180
2014-07-20T00:00:00Z,Bike West_MTS,3031
2014-07-20T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,8797
2014-07-20T00:00:00Z,Ped East_MTS,663
2014-07-20T00:00:00Z,Ped West_MTS,923
2014-07-27T00:00:00Z,Bike East_MTS,5271
2014-07-27T00:00:00Z,Bike West_MTS,3400
2014-07-27T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,16665
2014-07-27T00:00:00Z,Ped East_MTS,3749
2014-07-27T00:00:00Z,Ped West_MTS,4245
2014-08-03T00:00:00Z,Bike East_MTS,4618
2014-08-03T00:00:00Z,Bike West_MTS,3169
2014-08-03T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,13063
2014-08-03T00:00:00Z,Ped East_MTS,2536
2014-08-03T00:00:00Z,Ped West_MTS,2740
2014-08-10T00:00:00Z,Bike East_MTS,3807
2014-08-10T00:00:00Z,Bike West_MTS,2542
2014-08-10T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,8033
2014-08-10T00:00:00Z,Ped East_MTS,839
2014-08-10T00:00:00Z,Ped West_MTS,845
2014-08-17T00:00:00Z,Bike East_MTS,4084
2014-08-17T00:00:00Z,Bike West_MTS,2914
2014-08-17T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,8823
2014-08-17T00:00:00Z,Ped East_MTS,912
2014-08-17T00:00:00Z,Ped West_MTS,913
2014-08-24T00:00:00Z,Bike East_MTS,3450
2014-08-24T00:00:00Z,Bike West_MTS,2456
2014-08-24T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,7431
2014-08-24T00:00:00Z,Ped East_MTS,727
2014-08-24T00:00:00Z,Ped West_MTS,798
2014-08-31T00:00:00Z,Bike East_MTS,3617
2014-08-31T00:00:00Z,Bike West_MTS,2746
2014-08-31T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,8221
2014-08-31T00:00:00Z,Ped East_MTS,961
2014-08-31T00:00:00Z,Ped West_MTS,897
2014-09-07T00:00:00Z,Bike East_MTS,3362
2014-09-07T00:00:00Z,Bike West_MTS,2658
2014-09-07T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,8203
2014-09-07T00:00:00Z,Ped East_MTS,1100
2014-09-07T00:00:00Z,Ped West_MTS,1083
2014-09-14T00:00:00Z,Bike East_MTS,3173
2014-09-14T00:00:00Z,Bike West_MTS,2601
2014-09-14T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,7968
2014-09-14T00:00:00Z,Ped East_MTS,779
2014-09-14T00:00:00Z,Ped West_MTS,1415
2014-09-21T00:00:00Z,Bike East_MTS,2387
2014-09-21T00:00:00Z,Bike West_MTS,1939
2014-09-21T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,5524
2014-09-21T00:00:00Z,Ped East_MTS,588
2014-09-21T00:00:00Z,Ped West_MTS,610
2014-09-28T00:00:00Z,Bike East_MTS,2738
2014-09-28T00:00:00Z,Bike West_MTS,2249
2014-09-28T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,6305
2014-09-28T00:00:00Z,Ped East_MTS,606
2014-09-28T00:00:00Z,Ped West_MTS,712
2014-10-05T00:00:00Z,Bike East_MTS,2627
2014-10-05T00:00:00Z,Bike West_MTS,2179
2014-10-05T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,6087
2014-10-05T00:00:00Z,Ped East_MTS,602
2014-10-05T00:00:00Z,Ped West_MTS,679
2014-10-12T00:00:00Z,Bike East_MTS,1779
2014-10-12T00:00:00Z,Bike West_MTS,1570
2014-10-12T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,4204
2014-10-12T00:00:00Z,Ped East_MTS,406
2014-10-12T00:00:00Z,Ped West_MTS,449
2014-10-19T00:00:00Z,Bike East_MTS,1672
2014-10-19T00:00:00Z,Bike West_MTS,1556
2014-10-19T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,4172
2014-10-19T00:00:00Z,Ped East_MTS,487
2014-10-19T00:00:00Z,Ped West_MTS,457
2014-10-26T00:00:00Z,Bike East_MTS,1574
2014-10-26T00:00:00Z,Bike West_MTS,1364
2014-10-26T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3681
2014-10-26T00:00:00Z,Ped East_MTS,373
2014-10-26T00:00:00Z,Ped West_MTS,370
2014-11-02T00:00:00Z,Bike East_MTS,1885
2014-11-02T00:00:00Z,Bike West_MTS,1643
2014-11-02T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,4402
2014-11-02T00:00:00Z,Ped East_MTS,438
2014-11-02T00:00:00Z,Ped West_MTS,436
2014-11-09T00:00:00Z,Bike East_MTS,1555
2014-11-09T00:00:00Z,Bike West_MTS,1279
2014-11-09T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3686
2014-11-09T00:00:00Z,Ped East_MTS,432
2014-11-09T00:00:00Z,Ped West_MTS,420
2014-11-16T00:00:00Z,Bike East_MTS,1445
2014-11-16T00:00:00Z,Bike West_MTS,1276
2014-11-16T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3424
2014-11-16T00:00:00Z,Ped East_MTS,365
2014-11-16T00:00:00Z,Ped West_MTS,338
2014-11-23T00:00:00Z,Bike East_MTS,858
2014-11-23T00:00:00Z,Bike West_MTS,700
2014-11-23T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2181
2014-11-23T00:00:00Z,Ped East_MTS,311
2014-11-23T00:00:00Z,Ped West_MTS,312
2014-11-30T00:00:00Z,Bike East_MTS,939
2014-11-30T00:00:00Z,Bike West_MTS,794
2014-11-30T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2381
2014-11-30T00:00:00Z,Ped East_MTS,333
2014-11-30T00:00:00Z,Ped West_MTS,315
2014-12-07T00:00:00Z,Bike East_MTS,1425
2014-12-07T00:00:00Z,Bike West_MTS,1279
2014-12-07T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3125
2014-12-07T00:00:00Z,Ped East_MTS,205
2014-12-07T00:00:00Z,Ped West_MTS,216
2014-12-14T00:00:00Z,Bike East_MTS,1294
2014-12-14T00:00:00Z,Bike West_MTS,1180
2014-12-14T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3056
2014-12-14T00:00:00Z,Ped East_MTS,363
2014-12-14T00:00:00Z,Ped West_MTS,219
2014-12-21T00:00:00Z,Bike East_MTS,1238
2014-12-21T00:00:00Z,Bike West_MTS,770
2014-12-21T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2885
2014-12-21T00:00:00Z,Ped East_MTS,580
2014-12-21T00:00:00Z,Ped West_MTS,297
2014-12-28T00:00:00Z,Bike East_MTS,1157
2014-12-28T00:00:00Z,Bike West_MTS,874
2014-12-28T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2732
2014-12-28T00:00:00Z,Ped East_MTS,377
2014-12-28T00:00:00Z,Ped West_MTS,324
2015-01-04T00:00:00Z,Bike East_MTS,1367
2015-01-04T00:00:00Z,Bike West_MTS,1217
2015-01-04T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3243
2015-01-04T00:00:00Z,Ped East_MTS,339
2015-01-04T00:00:00Z,Ped West_MTS,320
2015-01-11T00:00:00Z,Bike East_MTS,1666
2015-01-11T00:00:00Z,Bike West_MTS,1433
2015-01-11T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3852
2015-01-11T00:00:00Z,Ped East_MTS,376
2015-01-11T00:00:00Z,Ped West_MTS,377
2015-01-18T00:00:00Z,Bike East_MTS,1400
2015-01-18T00:00:00Z,Bike West_MTS,1238
2015-01-18T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,3602
2015-01-18T00:00:00Z,Ped East_MTS,518
2015-01-18T00:00:00Z,Ped West_MTS,446
2015-01-25T00:00:00Z,Bike East_MTS,2544
2015-01-25T00:00:00Z,Bike West_MTS,2249
2015-01-25T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,6054
2015-01-25T00:00:00Z,Ped East_MTS,585
2015-01-25T00:00:00Z,Ped West_MTS,676
2015-02-01T00:00:00Z,Bike East_MTS,985
2015-02-01T00:00:00Z,Bike West_MTS,827
2015-02-01T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,2464
2015-02-01T00:00:00Z,Ped East_MTS,316
2015-02-01T00:00:00Z,Ped West_MTS,336
2015-02-08T00:00:00Z,Bike East_MTS,2063
2015-02-08T00:00:00Z,Bike West_MTS,1768
2015-02-08T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,4965
2015-02-08T00:00:00Z,Ped East_MTS,538
2015-02-08T00:00:00Z,Ped West_MTS,596
2015-02-15T00:00:00Z,Bike East_MTS,1906
2015-02-15T00:00:00Z,Bike West_MTS,1587
2015-02-15T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,4540
2015-02-15T00:00:00Z,Ped East_MTS,514
2015-02-15T00:00:00Z,Ped West_MTS,533
2015-02-22T00:00:00Z,Bike East_MTS,0
2015-02-22T00:00:00Z,Bike West_MTS,0
2015-02-22T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,409
2015-02-22T00:00:00Z,Ped East_MTS,238
2015-02-22T00:00:00Z,Ped West_MTS,171
2015-03-01T00:00:00Z,Bike East_MTS,1736
2015-03-01T00:00:00Z,Bike West_MTS,1665
2015-03-01T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,5086
2015-03-01T00:00:00Z,Ped East_MTS,889
2015-03-01T00:00:00Z,Ped West_MTS,796
2015-03-08T00:00:00Z,Bike East_MTS,2707
2015-03-08T00:00:00Z,Bike West_MTS,2174
2015-03-08T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,6251
2015-03-08T00:00:00Z,Ped East_MTS,663
2015-03-08T00:00:00Z,Ped West_MTS,707
2015-03-15T00:00:00Z,Bike East_MTS,1703
2015-03-15T00:00:00Z,Bike West_MTS,1399
2015-03-15T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,4016
2015-03-15T00:00:00Z,Ped East_MTS,422
2015-03-15T00:00:00Z,Ped West_MTS,492
2015-03-22T00:00:00Z,Bike East_MTS,2258
2015-03-22T00:00:00Z,Bike West_MTS,1941
2015-03-22T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,5544
2015-03-22T00:00:00Z,Ped East_MTS,727
2015-03-22T00:00:00Z,Ped West_MTS,618
2015-03-29T00:00:00Z,Bike East_MTS,2691
2015-03-29T00:00:00Z,Bike West_MTS,2083
2015-03-29T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,6296
2015-03-29T00:00:00Z,Ped East_MTS,725
2015-03-29T00:00:00Z,Ped West_MTS,797
2015-04-05T00:00:00Z,Bike East_MTS,2673
2015-04-05T00:00:00Z,Bike West_MTS,2188
2015-04-05T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,6332
2015-04-05T00:00:00Z,Ped East_MTS,707
2015-04-05T00:00:00Z,Ped West_MTS,764
2015-04-12T00:00:00Z,Bike East_MTS,3419
2015-04-12T00:00:00Z,Bike West_MTS,2716
2015-04-12T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,8297
2015-04-12T00:00:00Z,Ped East_MTS,1206
2015-04-12T00:00:00Z,Ped West_MTS,956
2015-04-19T00:00:00Z,Bike East_MTS,3256
2015-04-19T00:00:00Z,Bike West_MTS,2546
2015-04-19T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,7545
2015-04-19T00:00:00Z,Ped East_MTS,925
2015-04-19T00:00:00Z,Ped West_MTS,818
2015-04-26T00:00:00Z,Bike East_MTS,3796
2015-04-26T00:00:00Z,Bike West_MTS,3008
2015-04-26T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,10565
2015-04-26T00:00:00Z,Ped East_MTS,2042
2015-04-26T00:00:00Z,Ped West_MTS,1719
2015-05-03T00:00:00Z,Bike East_MTS,4474
2015-05-03T00:00:00Z,Bike West_MTS,3473
2015-05-03T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,13068
2015-05-03T00:00:00Z,Ped East_MTS,3582
2015-05-03T00:00:00Z,Ped West_MTS,1539
2015-05-10T00:00:00Z,Bike East_MTS,3516
2015-05-10T00:00:00Z,Bike West_MTS,2827
2015-05-10T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,7827
2015-05-10T00:00:00Z,Ped East_MTS,697
2015-05-10T00:00:00Z,Ped West_MTS,787
2015-05-17T00:00:00Z,Bike East_MTS,4234
2015-05-17T00:00:00Z,Bike West_MTS,3216
2015-05-17T00:00:00Z,MTS Trl West of I-90 Bridge Total_MTS,9513
2015-05-17T00:00:00Z,Ped East_MTS,1103
